% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=905439, Sat Oct  3 22:52:06 2020, <python>{}</python>
1 13 28.325962073756287 0 0 28.320147536151786 28.2425534551737 28.452072063843975 28.24447387498474 28.356989279264596 28.263312074165288 28.28845834262602 28.259902749269074 28.143298212758037 28.439162796248098 28.43573903057718 28.27455366470173 28.261052198567775 28.355911442347356 28.193381559371975 28.14086475618579 28.19445613921838 28.35114105918568 28.096412054008617 28.218417962387328 28.26436804824637 28.670504715663117 28.347070166397675 28.23601292613269
2 26 27.831603886454523 0 0 27.78402107447763 27.84536918349392 27.61069399982183 27.738899771752976 27.955852174525024 27.72679692478409 27.742113338312922 27.67332696526785 27.84048369183161 27.765449572127384 27.859835775465672 27.656497068827548 28.091101742195676 27.713983898027482 27.780671624718348 27.732970822262477 27.923982571100364 27.97603774222563 27.76355190519932 27.538121401367516 28.027522512893555 27.77950212305618 27.82156962353708 27.705079836622815
2 26 26.830034119333323 0 0 26.67982075404932 26.936233929711154 26.670436016462066 26.661110414455273 26.719485050875857 26.81342408232004 26.77618105651672 26.70629152142455 26.77913484973442 26.76783111762537 26.803095031130905 26.67876483404444 26.735487137159637 27.00879149181182 26.619601983149376 26.790078836674148 26.87593743509644 26.72319382073104 26.846865145424697 26.866382424820735 26.92072282337951 26.197671757785628 27.00214984851317 26.713437370494542
2 26 28.091558580753784 0 0 28.020565527234613 28.18509736278982 28.01482414304813 27.811248693153114 28.404730385791755 28.11644799039647 28.206351941001852 28.052674926001725 28.05274640248904 28.08792661309496 28.335044806231434 28.355896083564662 27.97914673522678 27.9815116850854 27.82418653209408 27.980249221635138 27.697468974346958 27.96979333255982 28.210291808216994 27.8105163874763 27.858541606979475 28.130847187845596 27.735013565591185 28.289144488378493
2 26 26.847252997116257 0 0 26.675475214641413 26.856964540378662 26.69834893498835 26.73022582072701 26.78495752929191 26.55452789863125 26.638939328502115 26.708308905178974 26.868748445210134 26.634612148255528 26.765299901624225 26.83770832928648 26.890711405799536 26.630846387407374 26.986101000437447 26.83081007040856 26.731535502875442 26.785604253274187 26.982883106142822 26.487089524877035 26.862030110633626 26.890122595814976 26.881589452947704 26.633336326084446
2 26 26.425454570965872 0 0 26.371904650973423 26.176502075063922 26.290909201931747 26.267906164458886 26.43507303533952 26.379254387926306 26.220482657429073 26.382847544778013 26.36860212412974 26.295560363030933 26.392178274561477 26.124885258950304 26.742443573959896 26.505254397351507 26.209538358313047 26.41101008265369 26.384684377538697 26.36756278069954 26.312672616668944 26.434628995077354 26.576969842222436 26.443019421688923 26.508667298890835 26.310149921639972
2 26 26.297120145498468 0 0 26.3052144438607 26.10826319358683 26.326579158134425 26.129551025475724 26.268888965822715 26.075377093431097 26.200724713074347 26.32528358803016 26.14404092642296 26.38222258122024 26.403992115052983 26.458645192321576 26.179553063229772 26.239384163457252 26.387814945369854 26.323515800869956 26.099109715482875 26.131778731298198 26.16010225719731 26.0516061819297 26.237147578713756 26.04699665410696 25.883632906214977 26.029553398673404
2 26 26.851586236808647 0 0 26.802151363294367 26.678978349210006 27.203474735149417 26.734377769434097 26.772812675097978 26.64339560391552 26.881724538455792 26.955906436361566 27.051503651400022 26.75029914890784 26.645339698386216 26.92660315436297 27.216134496052263 26.881445636468545 26.847469032491357 26.814533910218167 26.715058175608448 26.657425881756826 26.57193612017635 26.75807279089682 26.46527745672166 26.44049215459279 26.691188121456378 26.68415522409088
2 26 27.08938100865545 0 0 27.125986648356925 27.063836419580152 27.172802990242264 26.942854724530847 27.123741902314126 26.987991134194832 27.164694586514777 26.921865566807874 27.185132040397615 27.068016410710943 26.85803892037326 27.044645332735882 27.234115503919163 26.8109203673217 27.392444663267838 27.141896872207685 26.728349345107258 26.733623558916047 27.579527416729587 27.111422874493584 27.067853622870228 26.77074125068621 27.00941025803592 26.497749572494058
2 26 27.95104830140316 0 0 27.87921506443545 28.040549097979817 28.126299912020386 27.8499218123297 27.900811213266202 27.81919360635546 28.01710576667464 27.61060239173185 27.78090044535922 27.937435475831464 27.97213324197092 27.746407004355483 27.849669560046976 28.00787090156171 27.733272520753818 27.6947658755914 27.825274767734125 28.129884713653745 27.621532917151708 27.9041473193265 28.087414714263364 28.324919850761482 27.94278621740066 27.70982471950439
